REF_DATE,GEO,Gender,Indicators,VALUE,Age group,Characteristics
2023,Territories,X Gender,"Sometimes, feels lonely",36.4,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",9.7,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",7.5,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",12.5,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",32.1,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",56.4,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",53.5,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",54.9,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",45.9,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",59.1,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",33.6,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",30.8,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",32.2,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",14.0,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",31.5,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",11.8,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",12.9,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",62.6,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",53.8,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",58.2,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",36.5,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",6.4,65 + years,Visible Minority
2023,Territories,X Gender,"No, do not feel lonely",13.7,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",47.0,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",27.9,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",9.4,65 + years,Visible Minority
2023,Territories,X Gender,"No, do not feel lonely",12.2,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",33.9,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",8.9,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",37.0,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",54.9,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",22.0,65 + years,Visible Minority
2023,Territories,X Gender,"No, do not feel lonely",11.4,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",63.1,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",53.6,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",58.4,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",31.8,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",13.9,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",23.5,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",27.5,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",17.8,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",11.1,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",14.1,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",33.0,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",41.6,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",59.5,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",54.6,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",57.0,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",9.6,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",13.6,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",31.8,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",28.8,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",10.4,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",61.8,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",49.0,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",8.1,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",18.0,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",41.9,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",55.5,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",40.1,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",28.2,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",12.0,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",33.9,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",33.2,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",51.1,65 + years,Visible Minority
2023,Territories,X Gender,"No, do not feel lonely",7.3,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",10.6,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",59.9,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",53.6,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",56.8,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",45.9,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",34.9,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",15.1,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",33.3,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",10.8,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",41.9,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",53.6,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",17.3,65 + years,Native
2023,Territories,X Gender,"Sometimes, feels lonely",31.7,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",22.1,65 + years,Non-permanent residents
2023,Territories,X Gender,"Yes, feels lonely",50.7,65 + years,Non-permanent residents
2023,Territories,X Gender,"Sometimes, feels lonely",33.2,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",14.3,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",56.9,65 + years,Non-permanent residents
2023,Territories,X Gender,"Yes, feels lonely",40.9,65 + years,Non-permanent residents
2023,Territories,X Gender,"Yes, feels lonely",71.5,65 + years,Non-permanent residents
2023,Territories,X Gender,"No, do not feel lonely",12.9,65 + years,Visible Minority
2023,Territories,X Gender,"No, do not feel lonely",12.0,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",13.1,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",56.4,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",53.5,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",54.9,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",11.8,65 + years,Visible Minority
2023,Territories,X Gender,"No, do not feel lonely",14.0,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",32.2,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",35.1,65 + years,Non-permanent residents
2023,Territories,X Gender,"Yes, feels lonely",17.2,65 + years,Non-permanent residents
2023,Territories,X Gender,"No, do not feel lonely",3.6,65 + years,Non-permanent residents
2023,Territories,X Gender,"Yes, feels lonely",52.0,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",66.9,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",11.7,65 + years,Immigrant
2023,Territories,X Gender,"No, do not feel lonely",9.7,65 + years,Immigrant
2023,Territories,X Gender,"No, do not feel lonely",14.1,65 + years,Immigrant
2023,Territories,X Gender,"Sometimes, feels lonely",35.9,65 + years,Immigrant
2023,Territories,X Gender,"Yes, feels lonely",59.7,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",63.4,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",29.0,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",22.3,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",33.6,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",32.7,65 + years,Immigrant
2023,Territories,X Gender,"Sometimes, feels lonely",39.3,65 + years,Immigrant
2023,Territories,X Gender,"Yes, feels lonely",52.4,65 + years,Immigrant
2023,Territories,X Gender,"No, do not feel lonely",13.6,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",49.0,65 + years,Immigrant
2023,Territories,X Gender,"Yes, feels lonely",55.7,65 + years,Immigrant
2023,Territories,X Gender,"No, do not feel lonely",8.1,65 + years,Non-permanent residents
2023,Territories,X Gender,"No, do not feel lonely",9.0,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",11.1,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",55.2,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",25.5,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",52.5,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",30.8,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",33.6,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",50.5,65 + years,Visible Minority
2023,Territories,X Gender,"No, do not feel lonely",12.3,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",62.8,65 + years,Retired
2023,Territories,X Gender,"Yes, feels lonely",57.7,65 + years,Retired
2023,Territories,X Gender,"Yes, feels lonely",60.3,65 + years,Retired
2023,Territories,X Gender,"No, do not feel lonely",8.6,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",17.2,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",35.2,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",33.4,65 + years,Retired
2023,Territories,X Gender,"Sometimes, feels lonely",28.4,65 + years,Retired
2023,Territories,X Gender,"No, do not feel lonely",8.9,65 + years,Retired
2023,Territories,X Gender,"Yes, feels lonely",58.2,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",54.0,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",56.1,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",33.7,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",29.8,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",31.7,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",13.6,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",29.0,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",44.2,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",17.6,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",15.0,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",20.5,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",54.9,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",32.2,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",14.0,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",11.8,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",53.5,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",56.4,65 + years,Visible Minority
2023,Territories,X Gender,"No, do not feel lonely",12.8,65 + years,Visible Minority
2023,Territories,X Gender,"No, do not feel lonely",12.9,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",51.6,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",30.8,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",44.7,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",10.8,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",15.0,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",37.7,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",39.9,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",31.0,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",36.8,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",43.1,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",47.4,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",34.3,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",48.1,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",28.7,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",32.4,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",51.4,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",33.6,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",30.8,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",32.2,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",11.8,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",14.1,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",14.0,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",11.8,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",12.9,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",56.8,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",53.8,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",29.2,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",27.7,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",30.7,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",55.3,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",33.7,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",30.8,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",32.2,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",13.5,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",11.5,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",54.9,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",53.5,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",12.9,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",56.4,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",38.0,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",25.4,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",27.7,65 + years,Other
2023,Territories,X Gender,"Sometimes, feels lonely",29.5,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",9.1,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",6.8,65 + years,Other
2023,Territories,X Gender,"No, do not feel lonely",7.9,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",52.5,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",46.0,65 + years,Person with a disability
2023,Territories,X Gender,"No, do not feel lonely",12.5,65 + years,Other
2023,Territories,X Gender,"Yes, feels lonely",41.7,65 + years,Person with a disability
2023,Territories,X Gender,"Sometimes, feels lonely",38.3,65 + years,Person with a disability
2023,Territories,X Gender,"Sometimes, feels lonely",33.9,65 + years,Person with a disability
2023,Territories,X Gender,"Yes, feels lonely",47.9,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",34.3,65 + years,Visible Minority
2023,Territories,X Gender,"Yes, feels lonely",61.8,65 + years,Visible Minority
2023,Territories,X Gender,"Sometimes, feels lonely",36.0,65 + years,Person with a disability
2023,Territories,X Gender,"Yes, feels lonely",22.1,65 + years,Person with a disability
2023,Territories,X Gender,"Yes, feels lonely",18.2,65 + years,Person with a disability
2023,Territories,X Gender,"Yes, feels lonely",20.1,65 + years,Person with a disability
2023,Territories,X Gender,"Yes, feels lonely",43.9,65 + years,Person with a disability
